,ToS,stock,seller,buyer,volume,tradeID
0,1051,11,world,bsfah,3.0,1051|11worldbsfah3.0
0,1051,17,world,vahzp,1.0,1051|17worldvahzp1.0
0,1051,18,vahzp,world,-1.0,1051|18worldvahzp-1.0
0,1051,5,world,xkvbi,1.0,1051|5worldxkvbi1.0
0,1051,2,xkvbi,world,-1.0,1051|2worldxkvbi-1.0
0,1051,8,xkvbi,world,-1.0,1051|8worldxkvbi-1.0
0,1051,0,world,xkvbi,1.0,1051|0worldxkvbi1.0
0,1051,17,world,xkvbi,1.0,1051|17worldxkvbi1.0
0,1052,18,world,vahzp,1.0,1052|18worldvahzp1.0
0,1052,7,vahzp,world,-1.0,1052|7worldvahzp-1.0
0,1052,7,fpmrk,world,-1.0,1052|7worldfpmrk-1.0
0,1052,5,world,xkvbi,3.0,1052|5worldxkvbi3.0
0,1052,12,world,xkvbi,1.0,1052|12worldxkvbi1.0
0,1052,11,xkvbi,world,-2.0,1052|11worldxkvbi-2.0
0,1053,0,world,bsfah,3.0,1053|0worldbsfah3.0
0,1053,2,bsfah,world,-2.0,1053|2worldbsfah-2.0
0,1053,5,world,bsfah,3.0,1053|5worldbsfah3.0
0,1053,7,bsfah,world,-3.0,1053|7worldbsfah-3.0
0,1053,8,world,bsfah,3.0,1053|8worldbsfah3.0
0,1053,2,fpmrk,world,-1.0,1053|2worldfpmrk-1.0
0,1053,0,world,fpmrk,1.0,1053|0worldfpmrk1.0
0,1053,2,xkvbi,world,-3.0,1053|2worldxkvbi-3.0
0,1053,8,world,xkvbi,2.0,1053|8worldxkvbi2.0
0,1053,0,world,xkvbi,2.0,1053|0worldxkvbi2.0
0,1053,12,xkvbi,world,-1.0,1053|12worldxkvbi-1.0
0,1053,11,world,xkvbi,1.0,1053|11worldxkvbi1.0
0,1054,2,bsfah,world,-2.0,1054|2worldbsfah-2.0
0,1054,6,world,bsfah,2.0,1054|6worldbsfah2.0
0,1054,7,bsfah,world,-2.0,1054|7worldbsfah-2.0
0,1054,8,world,bsfah,1.0,1054|8worldbsfah1.0
0,1054,11,world,bsfah,3.0,1054|11worldbsfah3.0
0,1054,12,world,bsfah,2.0,1054|12worldbsfah2.0
0,1054,2,xkvbi,world,-3.0,1054|2worldxkvbi-3.0
0,1054,8,world,xkvbi,1.0,1054|8worldxkvbi1.0
0,1054,0,xkvbi,world,-1.0,1054|0worldxkvbi-1.0
0,1054,12,world,xkvbi,2.0,1054|12worldxkvbi2.0
0,1054,11,world,xkvbi,3.0,1054|11worldxkvbi3.0
0,1054,6,world,xkvbi,2.0,1054|6worldxkvbi2.0
0,1055,0,bsfah,world,-1.0,1055|0worldbsfah-1.0
0,1055,2,world,bsfah,3.0,1055|2worldbsfah3.0
0,1055,5,bsfah,world,-2.0,1055|5worldbsfah-2.0
0,1055,8,bsfah,world,-3.0,1055|8worldbsfah-3.0
0,1055,11,bsfah,world,-4.0,1055|11worldbsfah-4.0
0,1055,12,world,bsfah,5.0,1055|12worldbsfah5.0
0,1055,12,world,vahzp,1.0,1055|12worldvahzp1.0
0,1055,12,world,fpmrk,1.0,1055|12worldfpmrk1.0
0,1055,0,fpmrk,world,-1.0,1055|0worldfpmrk-1.0
0,1056,0,bsfah,world,-1.0,1056|0worldbsfah-1.0
0,1056,2,world,bsfah,1.0,1056|2worldbsfah1.0
0,1056,5,bsfah,world,-3.0,1056|5worldbsfah-3.0
0,1056,6,world,bsfah,2.0,1056|6worldbsfah2.0
0,1056,7,world,bsfah,2.0,1056|7worldbsfah2.0
0,1056,8,world,bsfah,3.0,1056|8worldbsfah3.0
0,1056,11,bsfah,world,-5.0,1056|11worldbsfah-5.0
0,1056,12,world,bsfah,2.0,1056|12worldbsfah2.0
0,1056,11,vahzp,world,-1.0,1056|11worldvahzp-1.0
0,1056,18,fpmrk,world,-1.0,1056|18worldfpmrk-1.0
0,1057,2,world,fpmrk,1.0,1057|2worldfpmrk1.0
0,1058,6,world,vahzp,1.0,1058|6worldvahzp1.0
0,1058,6,world,fpmrk,1.0,1058|6worldfpmrk1.0
0,1058,5,xkvbi,world,-2.0,1058|5worldxkvbi-2.0
0,1058,2,world,xkvbi,6.0,1058|2worldxkvbi6.0
0,1058,8,xkvbi,world,-1.0,1058|8worldxkvbi-1.0
0,1058,0,xkvbi,world,-2.0,1058|0worldxkvbi-2.0
0,1058,12,world,xkvbi,7.0,1058|12worldxkvbi7.0
0,1058,11,xkvbi,world,-12.0,1058|11worldxkvbi-12.0
0,1058,6,world,xkvbi,6.0,1058|6worldxkvbi6.0
0,1059,0,bsfah,world,-1.0,1059|0worldbsfah-1.0
0,1059,2,world,bsfah,2.0,1059|2worldbsfah2.0
0,1059,5,world,bsfah,5.0,1059|5worldbsfah5.0
0,1059,6,world,bsfah,3.0,1059|6worldbsfah3.0
0,1059,7,bsfah,world,-4.0,1059|7worldbsfah-4.0
0,1059,8,bsfah,world,-1.0,1059|8worldbsfah-1.0
0,1059,11,bsfah,world,-2.0,1059|11worldbsfah-2.0
0,1059,12,world,bsfah,2.0,1059|12worldbsfah2.0
0,1059,18,vahzp,world,-1.0,1059|18worldvahzp-1.0
0,1059,5,world,xkvbi,2.0,1059|5worldxkvbi2.0
0,1059,2,xkvbi,world,-1.0,1059|2worldxkvbi-1.0
0,1059,0,xkvbi,world,-1.0,1059|0worldxkvbi-1.0
0,1059,12,world,xkvbi,1.0,1059|12worldxkvbi1.0
0,1059,11,world,xkvbi,2.0,1059|11worldxkvbi2.0
0,1059,6,xkvbi,world,-1.0,1059|6worldxkvbi-1.0
0,1060,0,bsfah,world,-1.0,1060|0worldbsfah-1.0
0,1060,5,bsfah,world,-1.0,1060|5worldbsfah-1.0
0,1060,6,world,bsfah,3.0,1060|6worldbsfah3.0
0,1060,11,world,bsfah,2.0,1060|11worldbsfah2.0
0,1060,12,bsfah,world,-4.0,1060|12worldbsfah-4.0
0,1060,5,xkvbi,world,-1.0,1060|5worldxkvbi-1.0
0,1060,2,world,xkvbi,1.0,1060|2worldxkvbi1.0
0,1060,12,xkvbi,world,-4.0,1060|12worldxkvbi-4.0
0,1060,11,world,xkvbi,1.0,1060|11worldxkvbi1.0
0,1060,6,world,xkvbi,2.0,1060|6worldxkvbi2.0
0,1060,17,xkvbi,world,-1.0,1060|17worldxkvbi-1.0
0,1061,0,bsfah,world,-1.0,1061|0worldbsfah-1.0
0,1061,11,world,xkvbi,2.0,1061|11worldxkvbi2.0
0,1061,12,xkvbi,world,-5.0,1061|12worldxkvbi-5.0
0,1061,0,xkvbi,world,-1.0,1061|0worldxkvbi-1.0
0,1061,8,world,xkvbi,1.0,1061|8worldxkvbi1.0
0,1061,5,xkvbi,world,-1.0,1061|5worldxkvbi-1.0
0,1061,12,fpmrk,world,-1.0,1061|12worldfpmrk-1.0
0,1061,12,vahzp,world,-1.0,1061|12worldvahzp-1.0
0,1061,11,world,vahzp,1.0,1061|11worldvahzp1.0
0,1061,12,bsfah,world,-6.0,1061|12worldbsfah-6.0
0,1061,11,world,bsfah,2.0,1061|11worldbsfah2.0
0,1061,8,world,bsfah,1.0,1061|8worldbsfah1.0
0,1061,7,world,bsfah,2.0,1061|7worldbsfah2.0
0,1061,6,bsfah,world,-1.0,1061|6worldbsfah-1.0
0,1061,5,bsfah,world,-1.0,1061|5worldbsfah-1.0
0,1061,2,world,bsfah,1.0,1061|2worldbsfah1.0
0,1061,6,xkvbi,world,-1.0,1061|6worldxkvbi-1.0
0,1061,17,world,xkvbi,2.0,1061|17worldxkvbi2.0
0,1062,0,bsfah,world,-1.0,1062|0worldbsfah-1.0
0,1062,5,world,bsfah,3.0,1062|5worldbsfah3.0
0,1062,6,world,bsfah,2.0,1062|6worldbsfah2.0
0,1062,7,world,bsfah,4.0,1062|7worldbsfah4.0
0,1062,8,bsfah,world,-4.0,1062|8worldbsfah-4.0
0,1062,12,bsfah,world,-1.0,1062|12worldbsfah-1.0
0,1062,0,vahzp,world,-1.0,1062|0worldvahzp-1.0
0,1062,7,world,fpmrk,1.0,1062|7worldfpmrk1.0
0,1062,5,world,xkvbi,3.0,1062|5worldxkvbi3.0
0,1062,2,world,xkvbi,2.0,1062|2worldxkvbi2.0
0,1062,8,xkvbi,world,-3.0,1062|8worldxkvbi-3.0
0,1062,12,xkvbi,world,-1.0,1062|12worldxkvbi-1.0
0,1062,11,world,xkvbi,2.0,1062|11worldxkvbi2.0
0,1062,6,world,xkvbi,2.0,1062|6worldxkvbi2.0
0,1062,17,xkvbi,world,-3.0,1062|17worldxkvbi-3.0
0,1063,2,bsfah,world,-2.0,1063|2worldbsfah-2.0
0,1063,5,world,bsfah,2.0,1063|5worldbsfah2.0
0,1063,7,bsfah,world,-2.0,1063|7worldbsfah-2.0
0,1063,11,world,bsfah,3.0,1063|11worldbsfah3.0
0,1063,0,world,vahzp,1.0,1063|0worldvahzp1.0
0,1063,5,world,vahzp,1.0,1063|5worldvahzp1.0
0,1063,7,fpmrk,world,-1.0,1063|7worldfpmrk-1.0
0,1064,2,world,bsfah,1.0,1064|2worldbsfah1.0
0,1064,5,world,bsfah,3.0,1064|5worldbsfah3.0
0,1064,6,bsfah,world,-2.0,1064|6worldbsfah-2.0
0,1064,7,bsfah,world,-4.0,1064|7worldbsfah-4.0
0,1064,8,world,bsfah,2.0,1064|8worldbsfah2.0
0,1064,11,bsfah,world,-1.0,1064|11worldbsfah-1.0
0,1064,12,world,bsfah,1.0,1064|12worldbsfah1.0
0,1064,5,world,xkvbi,4.0,1064|5worldxkvbi4.0
0,1064,2,xkvbi,world,-3.0,1064|2worldxkvbi-3.0
0,1064,8,world,xkvbi,1.0,1064|8worldxkvbi1.0
0,1064,0,xkvbi,world,-1.0,1064|0worldxkvbi-1.0
0,1064,12,world,xkvbi,1.0,1064|12worldxkvbi1.0
0,1064,6,xkvbi,world,-2.0,1064|6worldxkvbi-2.0
0,1065,0,world,bsfah,3.0,1065|0worldbsfah3.0
0,1065,2,bsfah,world,-2.0,1065|2worldbsfah-2.0
0,1065,6,world,bsfah,1.0,1065|6worldbsfah1.0
0,1065,7,world,bsfah,3.0,1065|7worldbsfah3.0
0,1065,8,bsfah,world,-2.0,1065|8worldbsfah-2.0
0,1065,11,bsfah,world,-1.0,1065|11worldbsfah-1.0
0,1065,17,zrdwn,world,-1.0,1065|17worldzrdwn-1.0
0,1065,6,zrdwn,world,-3.0,1065|6worldzrdwn-3.0
0,1065,0,world,zrdwn,2.0,1065|0worldzrdwn2.0
0,1065,5,world,zrdwn,1.0,1065|5worldzrdwn1.0
0,1065,2,xkvbi,world,-1.0,1065|2worldxkvbi-1.0
0,1065,8,xkvbi,world,-1.0,1065|8worldxkvbi-1.0
0,1065,0,world,xkvbi,3.0,1065|0worldxkvbi3.0
0,1065,6,world,xkvbi,1.0,1065|6worldxkvbi1.0
0,1065,17,world,xkvbi,4.0,1065|17worldxkvbi4.0
0,1066,0,world,bsfah,2.0,1066|0worldbsfah2.0
0,1066,12,xkvbi,world,-1.0,1066|12worldxkvbi-1.0
0,1066,0,world,xkvbi,1.0,1066|0worldxkvbi1.0
0,1066,8,world,xkvbi,1.0,1066|8worldxkvbi1.0
0,1066,2,world,xkvbi,1.0,1066|2worldxkvbi1.0
0,1066,5,world,xkvbi,1.0,1066|5worldxkvbi1.0
0,1066,0,world,fpmrk,1.0,1066|0worldfpmrk1.0
0,1066,6,xkvbi,world,-3.0,1066|6worldxkvbi-3.0
0,1066,18,world,fpmrk,1.0,1066|18worldfpmrk1.0
0,1066,11,world,bsfah,1.0,1066|11worldbsfah1.0
0,1066,8,world,bsfah,2.0,1066|8worldbsfah2.0
0,1066,7,bsfah,world,-3.0,1066|7worldbsfah-3.0
0,1066,6,bsfah,world,-4.0,1066|6worldbsfah-4.0
0,1066,5,world,bsfah,1.0,1066|5worldbsfah1.0
0,1066,2,world,bsfah,1.0,1066|2worldbsfah1.0
0,1066,12,bsfah,world,-1.0,1066|12worldbsfah-1.0
0,1066,17,xkvbi,world,-3.0,1066|17worldxkvbi-3.0
0,1067,0,world,bsfah,1.0,1067|0worldbsfah1.0
0,1067,2,world,bsfah,1.0,1067|2worldbsfah1.0
0,1067,6,bsfah,world,-3.0,1067|6worldbsfah-3.0
0,1067,8,bsfah,world,-3.0,1067|8worldbsfah-3.0
0,1067,11,world,bsfah,3.0,1067|11worldbsfah3.0
0,1067,6,vahzp,world,-1.0,1067|6worldvahzp-1.0
0,1067,6,fpmrk,world,-1.0,1067|6worldfpmrk-1.0
0,1068,0,bsfah,world,-2.0,1068|0worldbsfah-2.0
0,1068,2,bsfah,world,-1.0,1068|2worldbsfah-1.0
0,1068,5,world,bsfah,1.0,1068|5worldbsfah1.0
0,1068,6,world,bsfah,4.0,1068|6worldbsfah4.0
0,1068,8,world,bsfah,2.0,1068|8worldbsfah2.0
0,1068,11,bsfah,world,-2.0,1068|11worldbsfah-2.0
0,1068,6,world,vahzp,1.0,1068|6worldvahzp1.0
0,1068,18,fpmrk,world,-1.0,1068|18worldfpmrk-1.0
0,1068,6,world,fpmrk,1.0,1068|6worldfpmrk1.0
0,1068,5,world,xkvbi,1.0,1068|5worldxkvbi1.0
0,1068,8,xkvbi,world,-1.0,1068|8worldxkvbi-1.0
0,1068,0,xkvbi,world,-1.0,1068|0worldxkvbi-1.0
0,1068,11,world,xkvbi,1.0,1068|11worldxkvbi1.0
0,1068,6,world,xkvbi,1.0,1068|6worldxkvbi1.0
0,1068,17,xkvbi,world,-2.0,1068|17worldxkvbi-2.0
0,1069,0,world,bsfah,4.0,1069|0worldbsfah4.0
0,1069,2,world,bsfah,2.0,1069|2worldbsfah2.0
0,1069,5,bsfah,world,-4.0,1069|5worldbsfah-4.0
0,1069,6,bsfah,world,-1.0,1069|6worldbsfah-1.0
0,1069,8,bsfah,world,-5.0,1069|8worldbsfah-5.0
0,1069,11,world,bsfah,2.0,1069|11worldbsfah2.0
0,1069,5,xkvbi,world,-3.0,1069|5worldxkvbi-3.0
0,1069,2,world,xkvbi,1.0,1069|2worldxkvbi1.0
0,1069,8,xkvbi,world,-4.0,1069|8worldxkvbi-4.0
0,1069,0,world,xkvbi,3.0,1069|0worldxkvbi3.0
0,1069,11,world,xkvbi,2.0,1069|11worldxkvbi2.0
0,1069,6,xkvbi,world,-1.0,1069|6worldxkvbi-1.0
0,1069,17,world,xkvbi,3.0,1069|17worldxkvbi3.0
0,1070,0,bsfah,world,-2.0,1070|0worldbsfah-2.0
0,1070,2,world,bsfah,2.0,1070|2worldbsfah2.0
0,1070,6,bsfah,world,-2.0,1070|6worldbsfah-2.0
0,1070,8,world,bsfah,1.0,1070|8worldbsfah1.0
0,1070,11,bsfah,world,-2.0,1070|11worldbsfah-2.0
0,1070,6,vahzp,world,-1.0,1070|6worldvahzp-1.0
0,1070,6,fpmrk,world,-1.0,1070|6worldfpmrk-1.0
0,1070,2,world,xkvbi,2.0,1070|2worldxkvbi2.0
0,1070,8,world,xkvbi,1.0,1070|8worldxkvbi1.0
0,1070,0,xkvbi,world,-1.0,1070|0worldxkvbi-1.0
0,1070,11,xkvbi,world,-2.0,1070|11worldxkvbi-2.0
0,1070,6,xkvbi,world,-3.0,1070|6worldxkvbi-3.0
0,1070,17,xkvbi,world,-2.0,1070|17worldxkvbi-2.0
0,1071,0,bsfah,world,-1.0,1071|0worldbsfah-1.0
0,1071,5,world,bsfah,1.0,1071|5worldbsfah1.0
0,1071,6,world,bsfah,3.0,1071|6worldbsfah3.0
0,1071,6,world,vahzp,1.0,1071|6worldvahzp1.0
0,1071,6,world,fpmrk,1.0,1071|6worldfpmrk1.0
0,1071,8,xkvbi,world,-1.0,1071|8worldxkvbi-1.0
0,1071,6,world,xkvbi,4.0,1071|6worldxkvbi4.0
0,1071,17,xkvbi,world,-1.0,1071|17worldxkvbi-1.0
0,1072,0,bsfah,world,-1.0,1072|0worldbsfah-1.0
0,1072,2,world,bsfah,1.0,1072|2worldbsfah1.0
0,1072,5,bsfah,world,-2.0,1072|5worldbsfah-2.0
0,1072,6,world,bsfah,1.0,1072|6worldbsfah1.0
0,1072,11,bsfah,world,-1.0,1072|11worldbsfah-1.0
0,1072,17,vahzp,world,-1.0,1072|17worldvahzp-1.0
0,1072,5,xkvbi,world,-1.0,1072|5worldxkvbi-1.0
0,1072,2,world,xkvbi,2.0,1072|2worldxkvbi2.0
0,1072,8,world,xkvbi,1.0,1072|8worldxkvbi1.0
0,1072,0,xkvbi,world,-1.0,1072|0worldxkvbi-1.0
0,1073,0,bsfah,world,-1.0,1073|0worldbsfah-1.0
0,1073,2,world,bsfah,3.0,1073|2worldbsfah3.0
0,1073,5,world,bsfah,1.0,1073|5worldbsfah1.0
0,1073,11,bsfah,world,-4.0,1073|11worldbsfah-4.0
0,1073,11,vahzp,world,-1.0,1073|11worldvahzp-1.0
0,1073,17,world,vahzp,1.0,1073|17worldvahzp1.0
0,1073,2,world,vahzp,1.0,1073|2worldvahzp1.0
0,1073,0,fpmrk,world,-1.0,1073|0worldfpmrk-1.0
0,1073,5,world,xkvbi,1.0,1073|5worldxkvbi1.0
0,1073,2,world,xkvbi,2.0,1073|2worldxkvbi2.0
0,1073,0,xkvbi,world,-1.0,1073|0worldxkvbi-1.0
0,1073,11,xkvbi,world,-4.0,1073|11worldxkvbi-4.0
0,1073,17,world,xkvbi,1.0,1073|17worldxkvbi1.0
0,1074,0,world,bsfah,3.0,1074|0worldbsfah3.0
0,1074,2,bsfah,world,-2.0,1074|2worldbsfah-2.0
0,1074,5,bsfah,world,-1.0,1074|5worldbsfah-1.0
0,1074,6,bsfah,world,-1.0,1074|6worldbsfah-1.0
0,1074,8,world,bsfah,1.0,1074|8worldbsfah1.0
0,1074,2,vahzp,world,-1.0,1074|2worldvahzp-1.0
0,1074,0,world,fpmrk,1.0,1074|0worldfpmrk1.0
0,1074,5,xkvbi,world,-1.0,1074|5worldxkvbi-1.0
0,1074,2,xkvbi,world,-2.0,1074|2worldxkvbi-2.0
0,1074,8,world,xkvbi,1.0,1074|8worldxkvbi1.0
0,1074,0,world,xkvbi,3.0,1074|0worldxkvbi3.0
0,1074,6,xkvbi,world,-1.0,1074|6worldxkvbi-1.0
0,1074,17,xkvbi,world,-1.0,1074|17worldxkvbi-1.0
0,1075,5,bsfah,world,-6.0,1075|5worldbsfah-6.0
0,1075,6,world,bsfah,3.0,1075|6worldbsfah3.0
0,1075,17,vahzp,world,-1.0,1075|17worldvahzp-1.0
0,1075,2,world,vahzp,1.0,1075|2worldvahzp1.0
0,1075,5,vahzp,world,-1.0,1075|5worldvahzp-1.0
0,1075,5,xkvbi,world,-5.0,1075|5worldxkvbi-5.0
0,1075,2,world,xkvbi,1.0,1075|2worldxkvbi1.0
0,1075,11,world,xkvbi,1.0,1075|11worldxkvbi1.0
0,1075,6,world,xkvbi,3.0,1075|6worldxkvbi3.0
0,1075,17,xkvbi,world,-1.0,1075|17worldxkvbi-1.0
0,1076,2,bsfah,world,-3.0,1076|2worldbsfah-3.0
0,1076,5,world,bsfah,1.0,1076|5worldbsfah1.0
0,1076,6,world,bsfah,2.0,1076|6worldbsfah2.0
0,1076,11,world,bsfah,2.0,1076|11worldbsfah2.0
0,1076,12,world,bsfah,1.0,1076|12worldbsfah1.0
0,1076,11,world,vahzp,1.0,1076|11worldvahzp1.0
0,1076,17,world,vahzp,1.0,1076|17worldvahzp1.0
0,1076,2,vahzp,world,-1.0,1076|2worldvahzp-1.0
0,1076,2,xkvbi,world,-4.0,1076|2worldxkvbi-4.0
0,1076,0,xkvbi,world,-1.0,1076|0worldxkvbi-1.0
0,1076,12,world,xkvbi,1.0,1076|12worldxkvbi1.0
0,1076,6,world,xkvbi,1.0,1076|6worldxkvbi1.0
0,1076,17,world,xkvbi,4.0,1076|17worldxkvbi4.0
0,1077,0,world,bsfah,1.0,1077|0worldbsfah1.0
0,1077,5,world,bsfah,1.0,1077|5worldbsfah1.0
0,1077,6,bsfah,world,-3.0,1077|6worldbsfah-3.0
0,1077,8,bsfah,world,-1.0,1077|8worldbsfah-1.0
0,1077,11,world,bsfah,3.0,1077|11worldbsfah3.0
0,1077,12,bsfah,world,-1.0,1077|12worldbsfah-1.0
0,1077,17,world,fpmrk,1.0,1077|17worldfpmrk1.0
0,1077,5,world,xkvbi,1.0,1077|5worldxkvbi1.0
0,1077,2,xkvbi,world,-1.0,1077|2worldxkvbi-1.0
0,1077,8,xkvbi,world,-2.0,1077|8worldxkvbi-2.0
0,1077,12,xkvbi,world,-1.0,1077|12worldxkvbi-1.0
0,1077,11,world,xkvbi,1.0,1077|11worldxkvbi1.0
0,1077,6,xkvbi,world,-2.0,1077|6worldxkvbi-2.0
0,1077,17,world,xkvbi,5.0,1077|17worldxkvbi5.0
0,1078,0,world,bsfah,2.0,1078|0worldbsfah2.0
0,1078,5,bsfah,world,-2.0,1078|5worldbsfah-2.0
0,1078,6,bsfah,world,-2.0,1078|6worldbsfah-2.0
0,1078,11,world,bsfah,2.0,1078|11worldbsfah2.0
0,1078,5,xkvbi,world,-2.0,1078|5worldxkvbi-2.0
0,1078,0,world,xkvbi,1.0,1078|0worldxkvbi1.0
0,1078,11,world,xkvbi,2.0,1078|11worldxkvbi2.0
0,1078,6,xkvbi,world,-2.0,1078|6worldxkvbi-2.0
0,1078,17,xkvbi,world,-1.0,1078|17worldxkvbi-1.0
0,1079,2,bsfah,world,-2.0,1079|2worldbsfah-2.0
0,1079,5,world,bsfah,4.0,1079|5worldbsfah4.0
0,1079,6,world,bsfah,3.0,1079|6worldbsfah3.0
0,1079,11,bsfah,world,-1.0,1079|11worldbsfah-1.0
0,1079,0,world,zrdwn,1.0,1079|0worldzrdwn1.0
0,1079,5,zrdwn,world,-1.0,1079|5worldzrdwn-1.0
0,1079,5,world,xkvbi,3.0,1079|5worldxkvbi3.0
0,1079,2,xkvbi,world,-2.0,1079|2worldxkvbi-2.0
0,1079,11,xkvbi,world,-1.0,1079|11worldxkvbi-1.0
0,1079,6,world,xkvbi,3.0,1079|6worldxkvbi3.0
0,1080,0,bsfah,world,-2.0,1080|0worldbsfah-2.0
0,1080,2,world,bsfah,1.0,1080|2worldbsfah1.0
0,1080,6,world,bsfah,4.0,1080|6worldbsfah4.0
0,1080,8,world,bsfah,1.0,1080|8worldbsfah1.0
0,1080,11,bsfah,world,-4.0,1080|11worldbsfah-4.0
0,1080,11,vahzp,world,-1.0,1080|11worldvahzp-1.0
0,1080,18,vahzp,world,-1.0,1080|18worldvahzp-1.0
0,1080,5,world,vahzp,1.0,1080|5worldvahzp1.0
0,1080,18,fpmrk,world,-1.0,1080|18worldfpmrk-1.0
0,1080,5,world,xkvbi,1.0,1080|5worldxkvbi1.0
0,1080,2,world,xkvbi,1.0,1080|2worldxkvbi1.0
0,1080,8,world,xkvbi,1.0,1080|8worldxkvbi1.0
0,1080,0,xkvbi,world,-2.0,1080|0worldxkvbi-2.0
0,1080,11,xkvbi,world,-3.0,1080|11worldxkvbi-3.0
0,1080,6,world,xkvbi,3.0,1080|6worldxkvbi3.0
0,1080,17,world,xkvbi,1.0,1080|17worldxkvbi1.0
0,1081,0,bsfah,world,-1.0,1081|0worldbsfah-1.0
0,1081,2,bsfah,world,-1.0,1081|2worldbsfah-1.0
0,1081,6,world,bsfah,2.0,1081|6worldbsfah2.0
0,1081,8,bsfah,world,-1.0,1081|8worldbsfah-1.0
0,1081,11,world,bsfah,2.0,1081|11worldbsfah2.0
0,1081,11,world,vahzp,1.0,1081|11worldvahzp1.0
0,1081,2,xkvbi,world,-1.0,1081|2worldxkvbi-1.0
0,1081,8,xkvbi,world,-1.0,1081|8worldxkvbi-1.0
0,1081,0,xkvbi,world,-1.0,1081|0worldxkvbi-1.0
0,1081,11,world,xkvbi,2.0,1081|11worldxkvbi2.0
0,1081,6,world,xkvbi,2.0,1081|6worldxkvbi2.0
0,1082,0,world,bsfah,2.0,1082|0worldbsfah2.0
0,1082,11,xkvbi,world,-1.0,1082|11worldxkvbi-1.0
0,1082,0,world,xkvbi,2.0,1082|0worldxkvbi2.0
0,1082,8,xkvbi,world,-3.0,1082|8worldxkvbi-3.0
0,1082,6,world,fpmrk,1.0,1082|6worldfpmrk1.0
0,1082,8,fpmrk,world,-1.0,1082|8worldfpmrk-1.0
0,1082,18,world,fpmrk,1.0,1082|18worldfpmrk1.0
0,1082,11,zrdwn,world,-1.0,1082|11worldzrdwn-1.0
0,1082,0,zrdwn,world,-1.0,1082|0worldzrdwn-1.0
0,1082,6,world,zrdwn,1.0,1082|6worldzrdwn1.0
0,1082,6,world,vahzp,1.0,1082|6worldvahzp1.0
0,1082,5,vahzp,world,-1.0,1082|5worldvahzp-1.0
0,1082,18,world,vahzp,1.0,1082|18worldvahzp1.0
0,1082,11,vahzp,world,-1.0,1082|11worldvahzp-1.0
0,1082,8,bsfah,world,-3.0,1082|8worldbsfah-3.0
0,1082,7,world,bsfah,1.0,1082|7worldbsfah1.0
0,1082,6,world,bsfah,4.0,1082|6worldbsfah4.0
0,1082,5,world,bsfah,1.0,1082|5worldbsfah1.0
0,1082,6,world,xkvbi,3.0,1082|6worldxkvbi3.0
0,1082,17,world,xkvbi,3.0,1082|17worldxkvbi3.0
0,1083,0,bsfah,world,-5.0,1083|0worldbsfah-5.0
0,1083,11,world,xkvbi,1.0,1083|11worldxkvbi1.0
0,1083,0,xkvbi,world,-4.0,1083|0worldxkvbi-4.0
0,1083,8,world,xkvbi,3.0,1083|8worldxkvbi3.0
0,1083,2,xkvbi,world,-4.0,1083|2worldxkvbi-4.0
0,1083,5,world,xkvbi,2.0,1083|5worldxkvbi2.0
0,1083,0,fpmrk,world,-1.0,1083|0worldfpmrk-1.0
0,1083,8,world,fpmrk,1.0,1083|8worldfpmrk1.0
0,1083,2,fpmrk,world,-1.0,1083|2worldfpmrk-1.0
0,1083,6,world,xkvbi,1.0,1083|6worldxkvbi1.0
0,1083,7,world,zrdwn,1.0,1083|7worldzrdwn1.0
0,1083,5,world,vahzp,1.0,1083|5worldvahzp1.0
0,1083,2,vahzp,world,-1.0,1083|2worldvahzp-1.0
0,1083,11,world,vahzp,1.0,1083|11worldvahzp1.0
0,1083,8,world,bsfah,3.0,1083|8worldbsfah3.0
0,1083,7,world,bsfah,4.0,1083|7worldbsfah4.0
0,1083,6,world,bsfah,1.0,1083|6worldbsfah1.0
0,1083,5,world,bsfah,1.0,1083|5worldbsfah1.0
0,1083,2,bsfah,world,-5.0,1083|2worldbsfah-5.0
0,1083,0,zrdwn,world,-1.0,1083|0worldzrdwn-1.0
0,1083,17,xkvbi,world,-1.0,1083|17worldxkvbi-1.0
0,1084,0,world,bsfah,1.0,1084|0worldbsfah1.0
0,1084,2,bsfah,world,-2.0,1084|2worldbsfah-2.0
0,1084,5,world,bsfah,3.0,1084|5worldbsfah3.0
0,1084,7,bsfah,world,-1.0,1084|7worldbsfah-1.0
0,1084,8,world,bsfah,1.0,1084|8worldbsfah1.0
0,1084,11,world,bsfah,1.0,1084|11worldbsfah1.0
0,1084,17,world,vahzp,1.0,1084|17worldvahzp1.0
0,1084,5,world,xkvbi,2.0,1084|5worldxkvbi2.0
0,1084,2,xkvbi,world,-2.0,1084|2worldxkvbi-2.0
0,1084,8,world,xkvbi,1.0,1084|8worldxkvbi1.0
0,1084,0,world,xkvbi,2.0,1084|0worldxkvbi2.0
0,1084,17,world,xkvbi,1.0,1084|17worldxkvbi1.0
0,1085,0,bsfah,world,-1.0,1085|0worldbsfah-1.0
0,1085,6,world,bsfah,1.0,1085|6worldbsfah1.0
0,1085,7,bsfah,world,-1.0,1085|7worldbsfah-1.0
0,1085,11,world,bsfah,1.0,1085|11worldbsfah1.0
0,1085,7,zrdwn,world,-1.0,1085|7worldzrdwn-1.0
0,1086,17,vahzp,world,-1.0,1086|17worldvahzp-1.0
