,ToS,stock,seller,buyer,volume,tradeID
0,6098,13,world,wizey,16.0,6098|13worldwizey16.0
0,6098,14,world,wizey,7.0,6098|14worldwizey7.0
0,6098,15,wizey,world,-29.0,6098|15worldwizey-29.0
0,6098,19,uitcq,world,-12.0,6098|19worlduitcq-12.0
0,6099,0,world,djruh,6.0,6099|0worlddjruh6.0
0,6099,2,djruh,world,-1.0,6099|2worlddjruh-1.0
0,6099,4,hjmxr,world,-23.0,6099|4worldhjmxr-23.0
0,6099,5,world,hjmxr,6.0,6099|5worldhjmxr6.0
0,6099,6,world,hjmxr,7.0,6099|6worldhjmxr7.0
0,6099,7,world,hjmxr,1.0,6099|7worldhjmxr1.0
0,6099,9,world,hipzw,11.0,6099|9worldhipzw11.0
0,6099,10,world,hipzw,3.0,6099|10worldhipzw3.0
0,6099,13,wizey,world,-23.0,6099|13worldwizey-23.0
0,6099,14,world,wizey,7.0,6099|14worldwizey7.0
0,6099,15,world,wizey,35.0,6099|15worldwizey35.0
0,6099,19,uitcq,world,-10.0,6099|19worlduitcq-10.0
0,6100,0,world,djruh,178.0,6100|0worlddjruh178.0
0,6100,2,djruh,world,-166.0,6100|2worlddjruh-166.0
0,6100,4,hjmxr,world,-5.0,6100|4worldhjmxr-5.0
0,6100,5,hjmxr,world,-2.0,6100|5worldhjmxr-2.0
0,6100,6,world,hjmxr,10.0,6100|6worldhjmxr10.0
0,6100,7,hjmxr,world,-24.0,6100|7worldhjmxr-24.0
0,6100,9,hipzw,world,-1.0,6100|9worldhipzw-1.0
0,6100,10,world,hipzw,3.0,6100|10worldhipzw3.0
0,6100,13,wizey,world,-22.0,6100|13worldwizey-22.0
0,6100,14,world,wizey,26.0,6100|14worldwizey26.0
0,6100,15,world,wizey,7.0,6100|15worldwizey7.0
0,6100,19,world,uitcq,18.0,6100|19worlduitcq18.0
0,6101,0,world,djruh,214.0,6101|0worlddjruh214.0
0,6101,2,djruh,world,-274.0,6101|2worlddjruh-274.0
0,6101,4,world,hjmxr,19.0,6101|4worldhjmxr19.0
0,6101,5,hjmxr,world,-9.0,6101|5worldhjmxr-9.0
0,6101,6,world,hjmxr,10.0,6101|6worldhjmxr10.0
0,6101,7,hjmxr,world,-42.0,6101|7worldhjmxr-42.0
0,6101,9,hipzw,world,-8.0,6101|9worldhipzw-8.0
0,6101,10,hipzw,world,-4.0,6101|10worldhipzw-4.0
0,6101,13,wizey,world,-8.0,6101|13worldwizey-8.0
0,6101,14,world,wizey,12.0,6101|14worldwizey12.0
0,6101,15,wizey,world,-2.0,6101|15worldwizey-2.0
0,6101,19,world,uitcq,12.0,6101|19worlduitcq12.0
0,6102,0,world,djruh,350.0,6102|0worlddjruh350.0
0,6102,2,djruh,world,-296.0,6102|2worlddjruh-296.0
0,6102,4,hjmxr,world,-17.0,6102|4worldhjmxr-17.0
0,6102,5,world,hjmxr,2.0,6102|5worldhjmxr2.0
0,6102,6,world,hjmxr,3.0,6102|6worldhjmxr3.0
0,6102,7,world,hjmxr,20.0,6102|7worldhjmxr20.0
0,6102,9,world,hipzw,59.0,6102|9worldhipzw59.0
0,6102,10,hipzw,world,-35.0,6102|10worldhipzw-35.0
0,6102,13,wizey,world,-1.0,6102|13worldwizey-1.0
0,6102,14,world,wizey,1.0,6102|14worldwizey1.0
0,6102,15,world,wizey,16.0,6102|15worldwizey16.0
0,6102,19,world,uitcq,34.0,6102|19worlduitcq34.0
0,6103,0,djruh,world,-233.0,6103|0worlddjruh-233.0
0,6103,2,world,djruh,281.0,6103|2worlddjruh281.0
0,6103,4,hjmxr,world,-28.0,6103|4worldhjmxr-28.0
0,6103,5,hjmxr,world,-6.0,6103|5worldhjmxr-6.0
0,6103,6,world,hjmxr,21.0,6103|6worldhjmxr21.0
0,6103,7,hjmxr,world,-12.0,6103|7worldhjmxr-12.0
0,6103,9,hipzw,world,-12.0,6103|9worldhipzw-12.0
0,6103,10,hipzw,world,-7.0,6103|10worldhipzw-7.0
0,6103,13,wizey,world,-9.0,6103|13worldwizey-9.0
0,6103,14,world,wizey,2.0,6103|14worldwizey2.0
0,6103,15,world,wizey,12.0,6103|15worldwizey12.0
0,6103,19,world,uitcq,29.0,6103|19worlduitcq29.0
0,6104,0,djruh,world,-256.0,6104|0worlddjruh-256.0
0,6104,2,world,djruh,162.0,6104|2worlddjruh162.0
0,6104,4,hjmxr,world,-24.0,6104|4worldhjmxr-24.0
0,6104,5,world,hjmxr,18.0,6104|5worldhjmxr18.0
0,6104,6,world,hjmxr,1.0,6104|6worldhjmxr1.0
0,6104,7,hjmxr,world,-7.0,6104|7worldhjmxr-7.0
0,6104,9,world,hipzw,107.0,6104|9worldhipzw107.0
0,6104,10,hipzw,world,-56.0,6104|10worldhipzw-56.0
0,6104,13,wizey,world,-15.0,6104|13worldwizey-15.0
0,6104,14,world,wizey,15.0,6104|14worldwizey15.0
0,6104,15,wizey,world,-6.0,6104|15worldwizey-6.0
0,6104,19,world,uitcq,13.0,6104|19worlduitcq13.0
0,6105,0,djruh,world,-363.0,6105|0worlddjruh-363.0
0,6105,2,world,djruh,337.0,6105|2worlddjruh337.0
0,6105,4,world,hjmxr,25.0,6105|4worldhjmxr25.0
0,6105,5,world,hjmxr,10.0,6105|5worldhjmxr10.0
0,6105,6,hjmxr,world,-20.0,6105|6worldhjmxr-20.0
0,6105,7,hjmxr,world,-11.0,6105|7worldhjmxr-11.0
0,6105,9,world,hipzw,102.0,6105|9worldhipzw102.0
0,6105,10,hipzw,world,-51.0,6105|10worldhipzw-51.0
0,6105,13,wizey,world,-25.0,6105|13worldwizey-25.0
0,6105,14,world,wizey,10.0,6105|14worldwizey10.0
0,6105,15,world,wizey,18.0,6105|15worldwizey18.0
0,6105,19,world,uitcq,43.0,6105|19worlduitcq43.0
0,6106,0,world,djruh,531.0,6106|0worlddjruh531.0
0,6106,2,djruh,world,-506.0,6106|2worlddjruh-506.0
0,6106,4,world,hjmxr,7.0,6106|4worldhjmxr7.0
0,6106,5,world,hjmxr,4.0,6106|5worldhjmxr4.0
0,6106,6,hjmxr,world,-1.0,6106|6worldhjmxr-1.0
0,6106,7,hjmxr,world,-15.0,6106|7worldhjmxr-15.0
0,6106,9,world,hipzw,17.0,6106|9worldhipzw17.0
0,6106,13,wizey,world,-15.0,6106|13worldwizey-15.0
0,6106,14,world,wizey,4.0,6106|14worldwizey4.0
0,6106,15,world,wizey,15.0,6106|15worldwizey15.0
0,6106,19,world,uitcq,15.0,6106|19worlduitcq15.0
0,6107,0,djruh,world,-10.0,6107|0worlddjruh-10.0
0,6107,2,world,djruh,16.0,6107|2worlddjruh16.0
0,6107,4,hjmxr,world,-10.0,6107|4worldhjmxr-10.0
0,6107,5,world,hjmxr,10.0,6107|5worldhjmxr10.0
0,6107,6,world,hjmxr,3.0,6107|6worldhjmxr3.0
0,6107,7,hjmxr,world,-4.0,6107|7worldhjmxr-4.0
0,6107,9,hipzw,world,-11.0,6107|9worldhipzw-11.0
0,6107,13,world,wizey,2.0,6107|13worldwizey2.0
0,6107,14,world,wizey,5.0,6107|14worldwizey5.0
0,6107,15,wizey,world,-16.0,6107|15worldwizey-16.0
0,6107,19,uitcq,world,-4.0,6107|19worlduitcq-4.0
0,6108,0,world,djruh,230.0,6108|0worlddjruh230.0
0,6108,2,djruh,world,-218.0,6108|2worlddjruh-218.0
0,6108,4,world,hjmxr,4.0,6108|4worldhjmxr4.0
0,6108,5,world,hjmxr,6.0,6108|5worldhjmxr6.0
0,6108,6,world,hjmxr,4.0,6108|6worldhjmxr4.0
0,6108,7,hjmxr,world,-35.0,6108|7worldhjmxr-35.0
0,6108,9,hipzw,world,-10.0,6108|9worldhipzw-10.0
0,6108,10,world,hipzw,1.0,6108|10worldhipzw1.0
0,6108,13,wizey,world,-12.0,6108|13worldwizey-12.0
0,6108,14,world,wizey,31.0,6108|14worldwizey31.0
0,6108,15,wizey,world,-22.0,6108|15worldwizey-22.0
0,6108,19,uitcq,world,-21.0,6108|19worlduitcq-21.0
0,6109,0,djruh,world,-43.0,6109|0worlddjruh-43.0
0,6109,2,world,djruh,19.0,6109|2worlddjruh19.0
0,6109,4,hjmxr,world,-15.0,6109|4worldhjmxr-15.0
0,6109,5,world,hjmxr,1.0,6109|5worldhjmxr1.0
0,6109,6,world,hjmxr,1.0,6109|6worldhjmxr1.0
0,6109,7,world,hjmxr,15.0,6109|7worldhjmxr15.0
0,6109,9,world,hipzw,89.0,6109|9worldhipzw89.0
0,6109,10,hipzw,world,-59.0,6109|10worldhipzw-59.0
0,6109,13,wizey,world,-16.0,6109|13worldwizey-16.0
0,6109,14,world,wizey,8.0,6109|14worldwizey8.0
0,6109,15,world,wizey,37.0,6109|15worldwizey37.0
0,6109,19,world,uitcq,22.0,6109|19worlduitcq22.0
0,6110,0,world,djruh,38.0,6110|0worlddjruh38.0
0,6110,2,world,djruh,16.0,6110|2worlddjruh16.0
0,6110,4,world,hjmxr,5.0,6110|4worldhjmxr5.0
0,6110,5,hjmxr,world,-4.0,6110|5worldhjmxr-4.0
0,6110,6,world,hjmxr,7.0,6110|6worldhjmxr7.0
0,6110,7,hjmxr,world,-12.0,6110|7worldhjmxr-12.0
0,6110,9,world,hipzw,43.0,6110|9worldhipzw43.0
0,6110,10,hipzw,world,-38.0,6110|10worldhipzw-38.0
0,6110,13,wizey,world,-2.0,6110|13worldwizey-2.0
0,6110,14,world,wizey,4.0,6110|14worldwizey4.0
0,6110,15,world,wizey,18.0,6110|15worldwizey18.0
0,6110,19,uitcq,world,-41.0,6110|19worlduitcq-41.0
0,6111,0,world,djruh,206.0,6111|0worlddjruh206.0
0,6111,2,djruh,world,-161.0,6111|2worlddjruh-161.0
0,6111,4,hjmxr,world,-9.0,6111|4worldhjmxr-9.0
0,6111,5,world,hjmxr,28.0,6111|5worldhjmxr28.0
0,6111,6,hjmxr,world,-23.0,6111|6worldhjmxr-23.0
0,6111,7,world,hjmxr,10.0,6111|7worldhjmxr10.0
0,6111,9,world,hipzw,23.0,6111|9worldhipzw23.0
0,6111,10,hipzw,world,-2.0,6111|10worldhipzw-2.0
0,6111,13,wizey,world,-12.0,6111|13worldwizey-12.0
0,6111,14,wizey,world,-15.0,6111|14worldwizey-15.0
0,6111,15,world,wizey,47.0,6111|15worldwizey47.0
0,6111,19,world,uitcq,20.0,6111|19worlduitcq20.0
0,6112,0,world,djruh,174.0,6112|0worlddjruh174.0
0,6112,2,djruh,world,-256.0,6112|2worlddjruh-256.0
0,6112,4,world,hjmxr,11.0,6112|4worldhjmxr11.0
0,6112,5,hjmxr,world,-7.0,6112|5worldhjmxr-7.0
0,6112,6,hjmxr,world,-5.0,6112|6worldhjmxr-5.0
0,6112,7,world,hjmxr,18.0,6112|7worldhjmxr18.0
0,6112,9,world,hipzw,13.0,6112|9worldhipzw13.0
0,6112,10,hipzw,world,-1.0,6112|10worldhipzw-1.0
0,6112,13,wizey,world,-4.0,6112|13worldwizey-4.0
0,6112,14,world,wizey,4.0,6112|14worldwizey4.0
0,6112,15,wizey,world,-2.0,6112|15worldwizey-2.0
0,6112,19,uitcq,world,-2.0,6112|19worlduitcq-2.0
0,6113,0,djruh,world,-226.0,6113|0worlddjruh-226.0
0,6113,2,world,djruh,229.0,6113|2worlddjruh229.0
0,6113,4,world,hjmxr,5.0,6113|4worldhjmxr5.0
0,6113,5,hjmxr,world,-10.0,6113|5worldhjmxr-10.0
0,6113,6,hjmxr,world,-5.0,6113|6worldhjmxr-5.0
0,6113,7,world,hjmxr,22.0,6113|7worldhjmxr22.0
0,6113,9,hipzw,world,-58.0,6113|9worldhipzw-58.0
0,6113,10,world,hipzw,49.0,6113|10worldhipzw49.0
0,6113,13,wizey,world,-3.0,6113|13worldwizey-3.0
0,6113,14,wizey,world,-1.0,6113|14worldwizey-1.0
0,6113,15,world,wizey,11.0,6113|15worldwizey11.0
0,6113,19,uitcq,world,-28.0,6113|19worlduitcq-28.0
0,6114,0,djruh,world,-7.0,6114|0worlddjruh-7.0
0,6114,2,world,djruh,13.0,6114|2worlddjruh13.0
0,6114,4,hjmxr,world,-15.0,6114|4worldhjmxr-15.0
0,6114,5,hjmxr,world,-14.0,6114|5worldhjmxr-14.0
0,6114,6,world,hjmxr,11.0,6114|6worldhjmxr11.0
0,6114,7,world,hjmxr,8.0,6114|7worldhjmxr8.0
0,6114,9,hipzw,world,-25.0,6114|9worldhipzw-25.0
0,6114,10,hipzw,world,-5.0,6114|10worldhipzw-5.0
0,6114,13,world,wizey,15.0,6114|13worldwizey15.0
0,6114,14,wizey,world,-14.0,6114|14worldwizey-14.0
0,6114,15,world,wizey,2.0,6114|15worldwizey2.0
0,6114,19,uitcq,world,-23.0,6114|19worlduitcq-23.0
0,6115,0,world,djruh,28.0,6115|0worlddjruh28.0
0,6115,2,djruh,world,-43.0,6115|2worlddjruh-43.0
0,6115,4,hjmxr,world,-26.0,6115|4worldhjmxr-26.0
0,6115,5,world,hjmxr,13.0,6115|5worldhjmxr13.0
0,6115,6,world,hjmxr,1.0,6115|6worldhjmxr1.0
0,6115,7,hjmxr,world,-9.0,6115|7worldhjmxr-9.0
0,6115,9,hipzw,world,-60.0,6115|9worldhipzw-60.0
0,6115,10,world,hipzw,45.0,6115|10worldhipzw45.0
0,6115,13,wizey,world,-24.0,6115|13worldwizey-24.0
0,6115,14,world,wizey,4.0,6115|14worldwizey4.0
0,6115,15,world,wizey,23.0,6115|15worldwizey23.0
0,6115,19,uitcq,world,-37.0,6115|19worlduitcq-37.0
0,6116,0,djruh,world,-429.0,6116|0worlddjruh-429.0
0,6116,1,world,djruh,1.0,6116|1worlddjruh1.0
0,6116,2,world,djruh,417.0,6116|2worlddjruh417.0
0,6116,4,hjmxr,world,-5.0,6116|4worldhjmxr-5.0
0,6116,7,world,hjmxr,9.0,6116|7worldhjmxr9.0
0,6116,9,world,hipzw,11.0,6116|9worldhipzw11.0
0,6116,10,hipzw,world,-2.0,6116|10worldhipzw-2.0
0,6116,13,world,wizey,13.0,6116|13worldwizey13.0
0,6116,14,wizey,world,-26.0,6116|14worldwizey-26.0
0,6116,15,world,wizey,2.0,6116|15worldwizey2.0
0,6116,19,world,uitcq,2.0,6116|19worlduitcq2.0
0,6117,0,world,djruh,475.0,6117|0worlddjruh475.0
0,6117,1,djruh,world,-1.0,6117|1worlddjruh-1.0
0,6117,2,djruh,world,-509.0,6117|2worlddjruh-509.0
0,6117,4,world,hjmxr,2.0,6117|4worldhjmxr2.0
0,6117,5,world,hjmxr,16.0,6117|5worldhjmxr16.0
0,6117,6,hjmxr,world,-10.0,6117|6worldhjmxr-10.0
0,6117,7,hjmxr,world,-4.0,6117|7worldhjmxr-4.0
0,6117,9,world,hipzw,27.0,6117|9worldhipzw27.0
0,6117,10,hipzw,world,-4.0,6117|10worldhipzw-4.0
0,6117,13,world,wizey,2.0,6117|13worldwizey2.0
0,6117,14,wizey,world,-8.0,6117|14worldwizey-8.0
0,6117,15,world,wizey,17.0,6117|15worldwizey17.0
0,6117,19,uitcq,world,-3.0,6117|19worlduitcq-3.0
0,6118,0,djruh,world,-448.0,6118|0worlddjruh-448.0
0,6118,1,world,djruh,129.0,6118|1worlddjruh129.0
0,6118,2,world,djruh,253.0,6118|2worlddjruh253.0
0,6118,4,world,hjmxr,29.0,6118|4worldhjmxr29.0
0,6118,5,hjmxr,world,-16.0,6118|5worldhjmxr-16.0
0,6118,6,hjmxr,world,-7.0,6118|6worldhjmxr-7.0
0,6118,7,world,hjmxr,15.0,6118|7worldhjmxr15.0
0,6118,9,hipzw,world,-54.0,6118|9worldhipzw-54.0
0,6118,10,world,hipzw,32.0,6118|10worldhipzw32.0
0,6118,13,world,wizey,7.0,6118|13worldwizey7.0
0,6118,14,world,wizey,9.0,6118|14worldwizey9.0
0,6118,15,wizey,world,-29.0,6118|15worldwizey-29.0
0,6118,19,uitcq,world,-2.0,6118|19worlduitcq-2.0
0,6119,0,world,djruh,128.0,6119|0worlddjruh128.0
0,6119,1,world,djruh,3.0,6119|1worlddjruh3.0
0,6119,2,djruh,world,-167.0,6119|2worlddjruh-167.0
0,6119,4,hjmxr,world,-2.0,6119|4worldhjmxr-2.0
0,6119,6,world,hjmxr,3.0,6119|6worldhjmxr3.0
0,6119,7,hjmxr,world,-2.0,6119|7worldhjmxr-2.0
0,6119,9,world,hipzw,12.0,6119|9worldhipzw12.0
0,6119,10,hipzw,world,-6.0,6119|10worldhipzw-6.0
0,6119,13,wizey,world,-22.0,6119|13worldwizey-22.0
0,6119,14,world,wizey,12.0,6119|14worldwizey12.0
0,6119,15,world,wizey,14.0,6119|15worldwizey14.0
0,6119,19,uitcq,world,-16.0,6119|19worlduitcq-16.0
0,6120,0,djruh,world,-406.0,6120|0worlddjruh-406.0
0,6120,1,world,djruh,111.0,6120|1worlddjruh111.0
0,6120,2,world,djruh,267.0,6120|2worlddjruh267.0
0,6120,4,world,hjmxr,9.0,6120|4worldhjmxr9.0
0,6120,5,hjmxr,world,-4.0,6120|5worldhjmxr-4.0
0,6120,6,hjmxr,world,-2.0,6120|6worldhjmxr-2.0
0,6120,7,hjmxr,world,-7.0,6120|7worldhjmxr-7.0
0,6120,9,hipzw,world,-190.0,6120|9worldhipzw-190.0
0,6120,10,world,hipzw,95.0,6120|10worldhipzw95.0
0,6120,13,wizey,world,-8.0,6120|13worldwizey-8.0
0,6120,14,world,wizey,9.0,6120|14worldwizey9.0
0,6120,15,wizey,world,-8.0,6120|15worldwizey-8.0
0,6120,19,uitcq,world,-6.0,6120|19worlduitcq-6.0
0,6121,0,world,djruh,33.0,6121|0worlddjruh33.0
0,6121,1,world,djruh,132.0,6121|1worlddjruh132.0
0,6121,2,djruh,world,-125.0,6121|2worlddjruh-125.0
0,6121,4,world,hjmxr,13.0,6121|4worldhjmxr13.0
0,6121,5,hjmxr,world,-5.0,6121|5worldhjmxr-5.0
0,6121,6,world,hjmxr,5.0,6121|6worldhjmxr5.0
0,6121,7,hjmxr,world,-9.0,6121|7worldhjmxr-9.0
0,6121,9,world,hipzw,72.0,6121|9worldhipzw72.0
0,6121,10,hipzw,world,-37.0,6121|10worldhipzw-37.0
0,6121,13,wizey,world,-5.0,6121|13worldwizey-5.0
0,6121,14,wizey,world,-1.0,6121|14worldwizey-1.0
0,6121,15,wizey,world,-3.0,6121|15worldwizey-3.0
0,6121,19,uitcq,world,-10.0,6121|19worlduitcq-10.0
0,6122,0,djruh,world,-525.0,6122|0worlddjruh-525.0
0,6122,1,world,djruh,568.0,6122|1worlddjruh568.0
0,6122,2,djruh,world,-114.0,6122|2worlddjruh-114.0
0,6122,4,hjmxr,world,-8.0,6122|4worldhjmxr-8.0
0,6122,5,hjmxr,world,-9.0,6122|5worldhjmxr-9.0
0,6122,6,world,hjmxr,10.0,6122|6worldhjmxr10.0
0,6122,7,world,hjmxr,8.0,6122|7worldhjmxr8.0
0,6122,9,world,hipzw,73.0,6122|9worldhipzw73.0
0,6122,10,hipzw,world,-39.0,6122|10worldhipzw-39.0
0,6122,14,world,wizey,12.0,6122|14worldwizey12.0
0,6122,15,wizey,world,-9.0,6122|15worldwizey-9.0
0,6122,19,uitcq,world,-3.0,6122|19worlduitcq-3.0
0,6123,0,world,djruh,118.0,6123|0worlddjruh118.0
0,6123,1,world,djruh,164.0,6123|1worlddjruh164.0
0,6123,2,djruh,world,-255.0,6123|2worlddjruh-255.0
0,6123,4,hjmxr,world,-4.0,6123|4worldhjmxr-4.0
0,6123,5,hjmxr,world,-1.0,6123|5worldhjmxr-1.0
0,6123,6,hjmxr,world,-1.0,6123|6worldhjmxr-1.0
0,6123,7,world,hjmxr,5.0,6123|7worldhjmxr5.0
0,6123,9,hipzw,world,-4.0,6123|9worldhipzw-4.0
0,6123,10,hipzw,world,-4.0,6123|10worldhipzw-4.0
0,6123,13,wizey,world,-5.0,6123|13worldwizey-5.0
0,6123,14,world,wizey,5.0,6123|14worldwizey5.0
0,6123,15,world,wizey,1.0,6123|15worldwizey1.0
0,6123,19,world,uitcq,2.0,6123|19worlduitcq2.0
0,6124,0,world,djruh,736.0,6124|0worlddjruh736.0
0,6124,1,world,djruh,164.0,6124|1worlddjruh164.0
0,6124,2,djruh,world,-979.0,6124|2worlddjruh-979.0
0,6124,4,hjmxr,world,-13.0,6124|4worldhjmxr-13.0
0,6124,5,hjmxr,world,-5.0,6124|5worldhjmxr-5.0
0,6124,6,world,hjmxr,6.0,6124|6worldhjmxr6.0
0,6124,7,world,hjmxr,22.0,6124|7worldhjmxr22.0
0,6124,8,world,hipzw,4.0,6124|8worldhipzw4.0
0,6124,9,hipzw,world,-46.0,6124|9worldhipzw-46.0
0,6124,10,world,hipzw,24.0,6124|10worldhipzw24.0
0,6124,13,world,wizey,26.0,6124|13worldwizey26.0
0,6124,14,wizey,world,-13.0,6124|14worldwizey-13.0
0,6124,15,wizey,world,-17.0,6124|15worldwizey-17.0
0,6124,19,world,uitcq,22.0,6124|19worlduitcq22.0
0,6125,0,world,djruh,846.0,6125|0worlddjruh846.0
0,6125,1,djruh,world,-476.0,6125|1worlddjruh-476.0
0,6125,2,djruh,world,-312.0,6125|2worlddjruh-312.0
0,6125,4,world,hjmxr,9.0,6125|4worldhjmxr9.0
0,6125,5,world,hjmxr,4.0,6125|5worldhjmxr4.0
0,6125,6,hjmxr,world,-9.0,6125|6worldhjmxr-9.0
0,6125,7,world,hjmxr,4.0,6125|7worldhjmxr4.0
0,6125,8,hipzw,world,-4.0,6125|8worldhipzw-4.0
0,6125,9,world,hipzw,52.0,6125|9worldhipzw52.0
0,6125,10,hipzw,world,-23.0,6125|10worldhipzw-23.0
0,6125,13,wizey,world,-8.0,6125|13worldwizey-8.0
0,6125,14,wizey,world,-14.0,6125|14worldwizey-14.0
0,6125,15,world,wizey,33.0,6125|15worldwizey33.0
0,6125,19,uitcq,world,-9.0,6125|19worlduitcq-9.0
0,6126,0,djruh,world,-2.0,6126|0worlddjruh-2.0
0,6126,1,djruh,world,-7.0,6126|1worlddjruh-7.0
0,6126,2,djruh,world,-2.0,6126|2worlddjruh-2.0
0,6126,4,hjmxr,world,-49.0,6126|4worldhjmxr-49.0
0,6126,5,world,hjmxr,15.0,6126|5worldhjmxr15.0
0,6126,6,world,hjmxr,12.0,6126|6worldhjmxr12.0
0,6126,7,hjmxr,world,-4.0,6126|7worldhjmxr-4.0
0,6126,9,world,hipzw,28.0,6126|9worldhipzw28.0
0,6126,10,hipzw,world,-1.0,6126|10worldhipzw-1.0
0,6126,13,wizey,world,-7.0,6126|13worldwizey-7.0
0,6126,14,world,wizey,6.0,6126|14worldwizey6.0
0,6126,15,world,wizey,2.0,6126|15worldwizey2.0
0,6126,19,uitcq,world,-7.0,6126|19worlduitcq-7.0
0,6127,0,djruh,world,-107.0,6127|0worlddjruh-107.0
0,6127,1,world,djruh,209.0,6127|1worlddjruh209.0
0,6127,2,djruh,world,-155.0,6127|2worlddjruh-155.0
0,6127,4,hjmxr,world,-29.0,6127|4worldhjmxr-29.0
0,6127,5,hjmxr,world,-19.0,6127|5worldhjmxr-19.0
0,6127,6,world,hjmxr,24.0,6127|6worldhjmxr24.0
0,6127,7,world,hjmxr,7.0,6127|7worldhjmxr7.0
0,6127,9,world,hipzw,36.0,6127|9worldhipzw36.0
0,6127,10,hipzw,world,-3.0,6127|10worldhipzw-3.0
0,6127,13,world,wizey,14.0,6127|13worldwizey14.0
0,6127,14,wizey,world,-14.0,6127|14worldwizey-14.0
0,6127,15,world,wizey,5.0,6127|15worldwizey5.0
0,6127,19,uitcq,world,-19.0,6127|19worlduitcq-19.0
0,6128,0,world,djruh,284.0,6128|0worlddjruh284.0
0,6128,1,djruh,world,-94.0,6128|1worlddjruh-94.0
0,6128,2,djruh,world,-189.0,6128|2worlddjruh-189.0
0,6128,4,world,hjmxr,28.0,6128|4worldhjmxr28.0
0,6128,5,hjmxr,world,-5.0,6128|5worldhjmxr-5.0
0,6128,6,hjmxr,world,-13.0,6128|6worldhjmxr-13.0
0,6128,7,hjmxr,world,-5.0,6128|7worldhjmxr-5.0
0,6128,8,world,hipzw,23.0,6128|8worldhipzw23.0
0,6128,9,hipzw,world,-112.0,6128|9worldhipzw-112.0
0,6128,10,world,hipzw,28.0,6128|10worldhipzw28.0
0,6128,15,wizey,world,-1.0,6128|15worldwizey-1.0
0,6128,19,uitcq,world,-15.0,6128|19worlduitcq-15.0
0,6129,0,world,djruh,578.0,6129|0worlddjruh578.0
0,6129,1,world,djruh,206.0,6129|1worlddjruh206.0
0,6129,2,djruh,world,-910.0,6129|2worlddjruh-910.0
0,6129,4,hjmxr,world,-22.0,6129|4worldhjmxr-22.0
0,6129,5,hjmxr,world,-7.0,6129|5worldhjmxr-7.0
0,6129,6,world,hjmxr,22.0,6129|6worldhjmxr22.0
0,6129,7,hjmxr,world,-16.0,6129|7worldhjmxr-16.0
0,6129,8,world,hipzw,18.0,6129|8worldhipzw18.0
0,6129,9,hipzw,world,-132.0,6129|9worldhipzw-132.0
0,6129,10,world,hipzw,50.0,6129|10worldhipzw50.0
0,6129,13,world,wizey,14.0,6129|13worldwizey14.0
0,6129,14,wizey,world,-26.0,6129|14worldwizey-26.0
0,6129,15,world,wizey,6.0,6129|15worldwizey6.0
0,6129,19,uitcq,world,-26.0,6129|19worlduitcq-26.0
0,6130,0,world,djruh,208.0,6130|0worlddjruh208.0
0,6130,1,world,djruh,540.0,6130|1worlddjruh540.0
0,6130,2,djruh,world,-939.0,6130|2worlddjruh-939.0
0,6130,4,world,hjmxr,33.0,6130|4worldhjmxr33.0
0,6130,5,hjmxr,world,-16.0,6130|5worldhjmxr-16.0
0,6130,6,hjmxr,world,-4.0,6130|6worldhjmxr-4.0
0,6130,7,world,hjmxr,1.0,6130|7worldhjmxr1.0
0,6130,8,world,hipzw,39.0,6130|8worldhipzw39.0
0,6130,9,world,hipzw,10.0,6130|9worldhipzw10.0
0,6130,10,hipzw,world,-49.0,6130|10worldhipzw-49.0
0,6130,13,world,wizey,6.0,6130|13worldwizey6.0
0,6130,14,wizey,world,-2.0,6130|14worldwizey-2.0
0,6130,15,wizey,world,-17.0,6130|15worldwizey-17.0
0,6130,19,uitcq,world,-17.0,6130|19worlduitcq-17.0
0,6131,0,djruh,world,-262.0,6131|0worlddjruh-262.0
0,6131,1,djruh,world,-106.0,6131|1worlddjruh-106.0
0,6131,2,world,djruh,455.0,6131|2worlddjruh455.0
0,6131,4,world,hjmxr,10.0,6131|4worldhjmxr10.0
0,6131,5,hjmxr,world,-1.0,6131|5worldhjmxr-1.0
0,6131,6,hjmxr,world,-4.0,6131|6worldhjmxr-4.0
0,6131,7,hjmxr,world,-12.0,6131|7worldhjmxr-12.0
0,6131,8,world,hipzw,46.0,6131|8worldhipzw46.0
0,6131,9,hipzw,world,-122.0,6131|9worldhipzw-122.0
0,6131,10,world,hipzw,6.0,6131|10worldhipzw6.0
0,6131,13,wizey,world,-2.0,6131|13worldwizey-2.0
0,6131,14,wizey,world,-3.0,6131|14worldwizey-3.0
0,6131,15,world,wizey,23.0,6131|15worldwizey23.0
0,6131,19,uitcq,world,-16.0,6131|19worlduitcq-16.0
0,6132,0,world,djruh,196.0,6132|0worlddjruh196.0
0,6132,1,djruh,world,-164.0,6132|1worlddjruh-164.0
0,6132,2,world,djruh,14.0,6132|2worlddjruh14.0
0,6132,4,hjmxr,world,-7.0,6132|4worldhjmxr-7.0
0,6132,5,hjmxr,world,-22.0,6132|5worldhjmxr-22.0
0,6132,6,world,hjmxr,17.0,6132|6worldhjmxr17.0
0,6132,7,world,hjmxr,2.0,6132|7worldhjmxr2.0
0,6132,9,hipzw,world,-11.0,6132|9worldhipzw-11.0
0,6132,10,hipzw,world,-4.0,6132|10worldhipzw-4.0
